nom_produit,prix,categorie,note,source_file
"Lot de 2 Brosse de Contour Lymphatique pour le Visage, Brosse de Brossage à Sec, Masseur de Drainage Lymphatique pour Le Visage, Le Menton et la Mâchoire","12,99€",Cosmétique et Beauté,"4,2",estee_lauder_amazon.csv
Beauty Glazed Antiadhésif 12 Couleurs Mat Rouge à Lèvres Nude Ensemble,"13,88€",Cosmétique et Beauté,"4,4",estee_lauder_amazon.csv
Paula's Choice CALM Sérum Réparateur - Sérum Acide Hyaluronique Hydrate & Apaise les Rougeurs - Peaux Sujettes à la Rosacée - avec Acide Hyaluronique & Céramides - Tous Types de Peaux - 30 ml,"53,00€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
Clinique Quickliner Stylo Dessin des Lèvres Longue Tenue | Non-Desséchant + Ne se Taille Pas,"20,99€",Cosmétique et Beauté,"4,5",estee_lauder_amazon.csv
"Fond de teint anti-âge avec sérum anti-âge, maquillage, visage teinté à couverture transparente légère, correcteur hydratant de maquillage longue durée. (50ml)","8,89€",Cosmétique et Beauté,"3,2",estee_lauder_amazon.csv
Diopticerne Fluide Éclaircissant Correcteur Cernes 15 Ml,"19,59€",Cosmétique et Beauté,"4,1",estee_lauder_amazon.csv
"Power Lift Crème repulpante, anti-âge et fond de teint avancée avec ingrédients végétaliens, niacinamide + vitamine C + caféine","6,81€",Cosmétique et Beauté,"3,4",estee_lauder_amazon.csv
Respectueuse Huile Solaire SPF30 100 ml,"28,50€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Elizabeth Arden, Visible Brightening Gel-crème Booster d’Éclat, Crème visage Hydratante, Soin skincare Anti Taches brunes, Lissant","55,13€",Cosmétique et Beauté,"4,1",estee_lauder_amazon.csv
couleur marron noir,"32,00€",Cosmétique et Beauté,"5,0",estee_lauder_amazon.csv
"Crème - Hydratante, Utile Pour Réduire Les Ridules Et Les Rides, Tous Les Types De Peau","36,99€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"OULAC Rouge a Levre Hydratant, Rouge à Lèvres Rose Scintillant et Baume à Lèvres Pour Lèvres Sèches, Super Crémeux, Léger & Agréable Pour La Peau, Vegen (03) Pink Jewel","7,99€",Cosmétique et Beauté,"4,1",estee_lauder_amazon.csv
Crème raffermissante pour les yeux à la caf,"8,95€",Cosmétique et Beauté,"4,2",estee_lauder_amazon.csv
Soin Raffermissant Visage - 20ml Solution Hydratante Et Fermeté | Sérum De Nuit Visage | Pour Usage Voyage Spa À Domicile Massage Maquillage Jour Nuit Soin Saisonnier Automne,"5,94€",Cosmétique et Beauté,,estee_lauder_amazon.csv
Contour des yeux au collagène 20 ml,"27,07€",Cosmétique et Beauté,"4,0",estee_lauder_amazon.csv
"Base de précision pour rides et pores, teinte subtile","37,99€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Luxeveria Ageless Serum Anti Ride - Hydratant Serum anti ride, Estaure 'Éclat Jeunesse, Visibles Du Vieillissemen, Pour Tous les Types de Peau (2pcs)","39,99€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Correcteur liquide pour les yeux - 2,5 ml - Hydratant et éclaircissant - Concernant les cernes et les gonflements - Lisse les ridules Holdes","8,99€",Cosmétique et Beauté,"5,0",estee_lauder_amazon.csv
"Elizabeth Arden, Vitamin C Ceramide Capsules, Sérum Visage Rénovateur d'Eclat, Soin pour le Visage Unifiant et Illuminant, Formule A base de Vitamine C et Céramides",,Cosmétique et Beauté,"4,4",estee_lauder_amazon.csv
"Baume bronzant anti-âge et graduel à l'acide hyaluronique – révolutionnaire 3 en 1 bronzage du visage, hydratant et raffermissant – Formule végan avec parfum ajouté de jojoba et de lavande (50ml)","20,99€",Cosmétique et Beauté,"4,2",estee_lauder_amazon.csv
Coffret Routine Complète Visage & Corps Doré,"99,00€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Facial Se Rum Formule Légère Et Soyeuse, 60 Ml, Liquide Hydratant Pour Le Visage, Sérums Raffermissants Pour Le Visage, Nutrition Et Protection, Pour Le Maquillage, Les Voyages, Le Jour, La Nuit, Les","5,39€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Elizabeth Arden, Visible Brightening Capsules Sérum Correctrices Anti-taches Booster d’Éclat, Serum visage, Soin skincare anti taches brunes, Lisse le teint, Eclat","97,00€",Cosmétique et Beauté,"4,4",estee_lauder_amazon.csv
Supreme Protección Muy Alta Spray Spf50+ 100 Ml,"37,21€",Cosmétique et Beauté,"4,0",estee_lauder_amazon.csv
Shimmering Skin Perfector - # Topaz - 50 ml,"83,50€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"KLAPP Skin Boost Hyaluronic 5 x 2 ml, ml, 1, 100, 5 x 2 ml, n/a, 10","19,90€",Cosmétique et Beauté,"4,0",estee_lauder_amazon.csv
Tresor Rare De Premier Traitement complet anti-âge pour la peau (concentré complet de la zone des yeux anti-âge) Idée cadeau d'anniversaire unique et coûteux pour homme et femme,"156,95€",Cosmétique et Beauté,"4,2",estee_lauder_amazon.csv
"Pompe de Fondation,2 pièces Tête de Distribution de Rechange Ensemble de Pompe de Fondation en Plastique pour la Fondation Estee Lauder Double Wear","8,99€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
"Elizabeth Arden - Coffret Lift Starter 3 Pièces, Advanced Ceramide Capsules Sérum, Advanced Ceramide Lift and Firm Crème Jour SPF 15 et Crème Contour des Yeux, Soins pour le Visage Format Voyage","35,00€",Cosmétique et Beauté,"2,0",estee_lauder_amazon.csv
"Uriage Age Absolu Crème Anti-Rides - Rétinol, Acide Hyaluronique, Vitamine C & E - Booster Procollagène x6 - Rides, Relâchement - Volume & Hydratation - Velouté Eclat - Brevet Anti-âge Exclusif 50ml","39,33€",Cosmétique et Beauté,"4,5",estee_lauder_amazon.csv
"Biotherm, Aquasource Total Eye Revitalizer, Gel Yeux Effet Froid, Hydratation & Éclat, Enrichi en Caféine & Vitamine C, Tous Types de Peau, 15 ml","23,31€",Cosmétique et Beauté,"4,3",estee_lauder_amazon.csv
BIODERMA Créaline défensive sérum - Réduit rides et ridules - Agit contre l’inflamm’aging causé par les agressions extérieures - Pour un teint éclatant - Flacon 30 ml,"22,20€",Cosmétique et Beauté,"5,0",estee_lauder_amazon.csv
"Set De Crème Essence Jour Et Nuit, Crème De Jour Pour Éclaircissement Et Hydratation Profonde, Crème De Nuit Anti-Rides Et Réparation Cutanée, Soin Complet Pour Une Peau Lumineuse Et Régénérée","11,99€",Cosmétique et Beauté,,estee_lauder_amazon.csv
Pack spécial anti-âge de cellules souches,,Cosmétique et Beauté,"4,0",estee_lauder_amazon.csv
vetement femme solde HydraLuminous Skin Tint libérer teinté hydratant avec une formule hydratante légère à couverture légère maquillage Medium,"7,99€",Cosmétique et Beauté,,estee_lauder_amazon.csv
Lait démaquillant 200 ml,"19,01€",Cosmétique et Beauté,"4,3",estee_lauder_amazon.csv
AGE ELEMENT FIRMING BOOSTER PACK,"89,00€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Elizabeth Arden, Advanced Ceramide Capsules, Sérum Contour des Yeux Rénovateur de Jeunesse, Soin pour le Visage, Soin Skincare Anti-Âge Quotidien","51,00€",Cosmétique et Beauté,"4,3",estee_lauder_amazon.csv
"(démaquillant pour les yeux, 125 ml, 125 ml","12,92€",Cosmétique et Beauté,,estee_lauder_amazon.csv
Elizabeth Arden,"20,35€",Cosmétique et Beauté,"4,3",estee_lauder_amazon.csv
Soin Actif Hydratant,"164,44€",Cosmétique et Beauté,"4,5",estee_lauder_amazon.csv
LETTRE DE COULEUR PURE CREAMY SANS ÉMALEMENT,"42,32€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Perfecta Exclusive Diamond Rebuilding Réduisant les rides et les cernes crème pour les yeux et les paupières 70/80+, 15 ml","25,00€",Cosmétique et Beauté,,estee_lauder_amazon.csv
Crème fermeté buste & corps - Elements 250 ML,"40,74€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Magnetic Eyeliner,Magnetische Wimpern,Künstliche Magnetische Wimpern,Huile pour cheveux par Ouai","32,00€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
"Yepoda The Night Light, Crème Hydratante Apaisante et Purifiante de Nuit Sans Huile avec Aloe Vera, Armoise et Niacinamide, Crème Visage Végane Coréenne Hydratante pour Tous Types de Peau, 50 ml","26,00€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
"Elizabeth Arden Coffret Trio Rétinol + HPR, Ceramide Aqua-Crème Régénérante, Capsules Sérum Rétinol + HPR, Contour des Yeux Retinol, Cadeau femme, Soin hydratant, Anti-âge","35,00€",Cosmétique et Beauté,"4,7",estee_lauder_amazon.csv
"Elizabeth Arden Prevage® Coffret La Puissance Anti-Âge, Soin du visage anti-âge et antioxydant, cadeau femme","223,00€",Cosmétique et Beauté,"4,4",estee_lauder_amazon.csv
Couleur Caramel Volumateur Eye Mask 01 Extra Black,"35,00€",Cosmétique et Beauté,"3,7",estee_lauder_amazon.csv
"Elizabeth Arden Advanced Ceramide Capsules, Coffret Solutions Rénovatrices de Jeunesse Liftantes & Raffermissantes, 3 Pièces","89,90€",Cosmétique et Beauté,"4,3",estee_lauder_amazon.csv
Christian Laurent Botulin Revolution Crème de jour et de nuit anti-rides pour le visage pour peaux matures pour femme 50 ml Crème hydratante Botulin Revolution pour le visage Lifter Réduit les rides,"17,89€",Cosmétique et Beauté,"3,9",estee_lauder_amazon.csv
crème de jour et crème de nuit pour un traitement complet anti-âge en offre combinée,"88,00€",Cosmétique et Beauté,,estee_lauder_amazon.csv
Gel contour des yeux anti-âge Rosa Damascena,"6,51€",Cosmétique et Beauté,"4,8",estee_lauder_amazon.csv
"Elizabeth Arden Hyaluronique Ceramide Capsules, Coffret Repulper en un Seul Geste, Soin Hydratant et Repulpant, Cadeau pour femme","97,00€",Cosmétique et Beauté,"4,2",estee_lauder_amazon.csv
"Elizabeth Arden Ceramide Premiere, Crème Hydratante Visage, Soin pour le Visage Régénérant, Skincare Hydratation Intense, Indice de Protection Solaire SPF 30, 50 ml","73,50€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
Gel contour des yeux anti-rides Intense Definition - Collagène marin - Soivre - 30 ml,"23,90€",Cosmétique et Beauté,,estee_lauder_amazon.csv
Baume hydratant et rafraîchissant pour les yeux - 6 g.,"12,67€",Cosmétique et Beauté,"4,2",estee_lauder_amazon.csv
Crème exfoliante pour le visage Diamond Rose 75 ml,,Cosmétique et Beauté,"2,6",estee_lauder_amazon.csv
"Crème Visage Anti-Rides à l’Or Naturel – Soin Précieux Régénérant, Hydratant et Nourrissant pour une Peau Lisse et Lumineuse, 50 ml","25,01€",Cosmétique et Beauté,"4,8",estee_lauder_amazon.csv
Paula's Choice CALM Sérum Réparateur - Sérum Acide Hyaluronique Hydrate & Apaise les Rougeurs - Peaux Sujettes à la Rosacée - avec Acide Hyaluronique & Céramides - Tous Types de Peaux - 30 ml,"53,00€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
"Uriage Roseliane Crème Riche Anti-Rougeurs - Beurre de Karité, Extraits de Ginseng et Algues - Apaise, Hydrate, Atténue les Rougeurs - Confort Durable - Peau Sèche et Sensible - Non Comédogène - 50ml","13,60€",Cosmétique et Beauté,"4,2",estee_lauder_amazon.csv
"M. Asam MAGIC CARE 10% Peptide Solution Serum (30ml) - Serum Visage Au Peptide Pour Skincare Anti Rides Puissant Immediat, Soin Visage Lissant Et Raffermissant Pour Tous Types De Peau","29,99€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
"Crème serrant pour les yeux, Crème anti-vieillissement pour les yeux pour réduire les sacs aux yeux, les rides, les lignes fines - hydratant et apaisant pour tous les types de peau","9,99€",Cosmétique et Beauté,"3,4",estee_lauder_amazon.csv
"promesse Nettoyant quotidien pour le visage, doux, moussant et anti-âge.",,Cosmétique et Beauté,"3,9",estee_lauder_amazon.csv
"Notre sérum Caviar au Silicium Organique. Repulpant et dynamisant Donne de l’éclat à la peau Grâce à sa richesse en principes actifs, il redonne éclat et jeunesse à la peau.","40,00€",Cosmétique et Beauté,,estee_lauder_amazon.csv
CELLULAIRE 200ml exfoliant essentiel,"14,99€",Cosmétique et Beauté,"4,3",estee_lauder_amazon.csv
Masque Yeux Cristal Collagen Anti-âge Effet immédiat,,Cosmétique et Beauté,"3,9",estee_lauder_amazon.csv
"Crème hydratante intensive, peau très sèche & sensible, crème de jour légère sous maquillage, lot de 2 pièces","9,99€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Christian Laurent Crème contour des yeux anti-âge - 30 ml - Sérum raffermissant anti-âge pour le visage, le front et la bouche - Réduit les cernes pour les femmes - Effet anti-rides - Crème","17,92€",Cosmétique et Beauté,"4,4",estee_lauder_amazon.csv
"Crème anti rides yeux avec de l'huile de rose, huile d'avocat et Q10, 15 ml","10,15€",Cosmétique et Beauté,"3,6",estee_lauder_amazon.csv
H&B Crème Puissante Anti-Rides 50 ml,"28,00€",Cosmétique et Beauté,"3,9",estee_lauder_amazon.csv
Sérum primer maquillage pour feuille d'or 24k Base de maquillage anti-rides anti-âge Minimizer Pores,"9,98€",Cosmétique et Beauté,"5,0",estee_lauder_amazon.csv
Firming Concentré pour le corps et le buste 250 ml,"52,86€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"Elizabeth Arden Advanced Light Ceramide Capsules, Sérum Perfecteur Raffermissant, texture ultra-légère","92,00€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
"Sérum anti-âge visage, cou et décolleté à l'acide hyaluronique, à la myrtille et aux peptides Botox-Like. Anti-rides, éclairant et liftant 30 ml","44,99€",Cosmétique et Beauté,,estee_lauder_amazon.csv
Anti-âge Crème avec acide hyaluronique et Caviar,"9,95€",Cosmétique et Beauté,,estee_lauder_amazon.csv
"BeautyLab‿Complexe contour des yeux anti-âge Renouvellement instantané - Restaure la fermeté, améliore les rides et ridules, 15 ml","41,04€",Cosmétique et Beauté,"3,7",estee_lauder_amazon.csv
"Pompe de Fondation,2 pièces Tête de Distribution de Rechange Ensemble de Pompe de Fondation en Plastique pour la Fondation Estee Lauder Double Wear","8,99€",Cosmétique et Beauté,"4,6",estee_lauder_amazon.csv
"Guy Laroche Fidji Eau de Toilette, Parfum pour Femme, Rafraîchissant, Vif et Floral, Notes d'Ylang-Ylang, Jasmin et Bois de Santal","26,07€",Cosmétique et Beauté,"4,5",guerlain_amazon.csv
"MUGLER Angel - Eau de Parfum Rechargeable Pour Elle - Parfum Femme - Ambré Gourmand - Patchouli, Accord Praline & Absolu de Vanille - Tenue Longue Durée - Spray Vaporisateur","38,24€",Cosmétique et Beauté,"4,7",guerlain_amazon.csv
Le roman des Guerlain,"23,00€",Cosmétique et Beauté,"4,5",guerlain_amazon.csv
"Azzaro Pour Elle - Eau de Parfum pour Femme - Florale, Boisée et Fruitée - Parfum Gourmand - Accords de Citron, Rose et Bois de Santal - Spray Vaporisateur - 100 ml","39,00€",Cosmétique et Beauté,"4,6",guerlain_amazon.csv
Jean Peste - Fleur d'Anus pour Lui - Eau de Parfum 100ml,"36,50€",Cosmétique et Beauté,"4,4",guerlain_amazon.csv
"Giorgio Beverly Hills, Eau de Toilette pour Femme Senteur Florale, Spray vaporisateur, Parfum Vanille, Jasmin et Bergamote, Ingrédients Naturels, Eau de toilette de luxe","24,67€",Cosmétique et Beauté,"4,4",guerlain_amazon.csv
Elizabeth Arden - 5th Avenue - Eau de Parfum Femme Senteur Florale et Fraîche - Spray vaporisateur - Eau de Parfum Femme de Marque - Immuable et Riche en Energie - Intemporel et Moderne,"23,35€",Cosmétique et Beauté,"4,3",guerlain_amazon.csv
"Drakkar Intense de Guy Laroche - Eau de Parfum Séduisant & Ambré - Intense et Puissant, Notes de Bergamote, Daim et Vanille - Parfum pour Homme - 100 ml","20,55€",Cosmétique et Beauté,"4,4",guerlain_amazon.csv
Roger&Gallet – Parfum Solide Bienfaisant Fleur de Figuier 5g – Format Nomade – Figue Musc Pamplemousse,"10,80€",Cosmétique et Beauté,"3,9",guerlain_amazon.csv
"Giorgio Beverly Hills, Brume Parfumée pour Femme Senteur Florale, Spray vaporisateur, Parfum Vanille, Bergamote, Jasmin et Fleurs d'Oranger, Ingrédients Naturels, Brume Parfumée de luxe, 236 ml","8,09€",Cosmétique et Beauté,"4,3",guerlain_amazon.csv
"AZZARO Wanted Girl - Eau De Parfum Femme - Floral Ambré Gourmand - Accord Fleur de Gingembre, Vétiver Haïtien & Accord Dulce de Leche - Tenue Longue Durée - Spray Vaporisateur","60,64€",Cosmétique et Beauté,"4,5",guerlain_amazon.csv
"Roger&Gallet - Parfum Solide Bienfaisant Vanille Soleil en Stick - Fragrance Florale Ambrée - Relaxant et Addictif - Notes de Vanilles, Jasmin, Ylang-Ylang - Parfum Sans Alcool - Format Nomade","11,90€",Cosmétique et Beauté,"3,6",guerlain_amazon.csv
"Cacharel - Amor Amor - Eau De Toilette - Parfum Sensuel, Doux et Romantique pour Femme - Une Fragrance Florale, Fruitée et Ambrée - Parfum de Luxe pour Femme","35,00€",Cosmétique et Beauté,"4,6",guerlain_amazon.csv
"Mauboussin - Coffret Prestige A La Folie : Eau de Parfum 100ml, Lait Corps 75ml, Travel Spray 20ml & Sac Bandoulière","45,90€",Cosmétique et Beauté,"4,5",guerlain_amazon.csv
Roger&Gallet – Parfum Solide Bienfaisant Néroli 5g – Format Nomade – Néroli Fleur d'Oranger Immortelle,"9,89€",Cosmétique et Beauté,"3,5",guerlain_amazon.csv
"AZZARO Pour Homme - Eau De Toilette Homme - Fougère Aromatique Boisée - Patchouli, Vétiver & Santal - Tenue Longue Durée - Spray Vaporisateur","49,19€",Cosmétique et Beauté,"4,6",guerlain_amazon.csv
"Azzaro - Déodorant Stick pour Hommes, Azzaro The Most Wanted Eau de Parfum Intense, Protection Longue Durée, Notes de Cardamome, Caramel et Bois Ambré, Formule Douce et Régulatrice, 77 g","40,10€",Cosmétique et Beauté,"5,0",guerlain_amazon.csv
"AZZARO The Most Wanted - Eau De Parfum Intense Homme - Fougère Ambré Boisé - Cardamome, Caramel Fondant & Bois Ambré - Tenue Longue Durée - Spray Vaporisateur","74,95€",Cosmétique et Beauté,"4,6",guerlain_amazon.csv
Parfum Femme SOLINOTES Fleur d'Oranger - Eau De Parfum | Fragrance Florale et Apaisante - Cadeau Parfait pour Elle - 50 ml,"20,50€",Cosmétique et Beauté,"4,4",guerlain_amazon.csv
"GUESS Seductive, Eau de Toilette pour Femme, Parfum Fruité Floral, Parfum Sensuel Longue Durée, 75 ml","24,90€",Cosmétique et Beauté,"4,5",guerlain_amazon.csv
"Azzaro Sport Eau de Toilette - Parfum pour homme frais et pur - Fragrance agrumée, aromatique et boisée - Pour un port quotidien décontracté - Parfum de luxe pour homme","29,95€",Cosmétique et Beauté,"4,6",guerlain_amazon.csv
NIVEA - Eau De Toilette Femme - Doux & Frais - Fragrance Crème NIVEA - Parfum Cheveux & Corps - Tous Types De Peaux - 30 ml,"35,00€",Cosmétique et Beauté,"4,3",guerlain_amazon.csv
"Cacharel - Noa - Eau de Toilette - Parfum Féminin Serein, Paisible et Lumineux - Fragrance Florale & Musquée - Parfum de Luxe pour Femme","38,95€",Cosmétique et Beauté,"4,4",guerlain_amazon.csv
